open-time,volume
2016-12-25 09:00:00,7114012967.49
2016-12-26 09:00:00,8906180073.47
2016-12-27 09:00:00,7652685375.93
2016-12-28 09:00:00,8787600514.44
2016-12-29 09:00:00,9164881700.53
2016-12-30 09:00:00,10502834011.24
2016-12-31 09:00:00,6428389520.37
2017-01-01 09:00:00,5573200293.81
2017-01-02 09:00:00,8623409950.35
2017-01-03 09:00:00,8532909083.16
2017-01-04 09:00:00,23742950492.82
2017-01-05 09:00:00,24273206198.74
2017-01-06 09:00:00,15508262290.61
2017-01-07 09:00:00,10308270817.59
2017-01-08 09:00:00,9145249588.58
2017-01-09 09:00:00,7664382444.52
2017-01-10 09:00:00,7515289267.49
2017-01-11 09:00:00,13659160579.62
2017-01-12 09:00:00,9712864045.05
2017-01-13 09:00:00,9699294802.76
2017-01-14 09:00:00,6659133549.48
2017-01-15 09:00:00,4400341872.95
2017-01-16 09:00:00,4191586074.49
2017-01-17 09:00:00,6972176267.83
2017-01-18 09:00:00,7166463399.53
2017-01-19 09:00:00,4345737003.97
2017-01-20 09:00:00,3161800586.47
2017-01-21 09:00:00,3553919246.95
2017-01-22 09:00:00,5073069962.3
2017-01-23 09:00:00,3640166174.76
2017-01-24 09:00:00,5144055884.77
2017-01-25 09:00:00,3640756363.57
2017-01-26 09:00:00,3650580363.27
2017-01-27 09:00:00,2542220846.85
2017-01-28 09:00:00,1464812085.41
2017-01-29 09:00:00,1579837837.87
2017-01-30 09:00:00,2211169240.21
2017-01-31 09:00:00,4847388610.46
2017-02-01 09:00:00,5445596522.82
2017-02-02 09:00:00,4762543304.59
2017-02-03 09:00:00,7014752990.32
2017-02-04 09:00:00,4381776479.95
2017-02-05 09:00:00,3186509511.88
2017-02-06 09:00:00,3336763367.34
2017-02-07 09:00:00,4270160142.14
2017-02-08 09:00:00,7273648913.42
2017-02-09 09:00:00,11082235357.45
2017-02-10 09:00:00,6543194312.39
2017-02-11 09:00:00,3747728661.61
2017-02-12 09:00:00,2176911836.03
2017-02-13 09:00:00,4822358019.52
2017-02-14 09:00:00,4858076111.08
2017-02-15 09:00:00,2884157818.75
2017-02-16 09:00:00,4115960048.95
2017-02-17 09:00:00,5506097465.51
2017-02-18 09:00:00,3089533271.96
2017-02-19 09:00:00,2490423352.26
2017-02-20 09:00:00,3063036876.08
2017-02-21 09:00:00,8027828688.58
2017-02-22 09:00:00,6279417718.67
2017-02-23 09:00:00,6997001393.3
2017-02-24 09:00:00,11645867722.76
2017-02-25 09:00:00,6895912294.1
2017-02-26 09:00:00,5595006935.26
2017-02-27 09:00:00,6157947378.15
2017-02-28 09:00:00,7727816768.47
2017-03-01 09:00:00,6380288005.68
2017-03-02 09:00:00,8786940456.41
2017-03-03 09:00:00,7841494231.56
2017-03-04 09:00:00,5934945074.68
2017-03-05 09:00:00,4002392984.51
2017-03-06 09:00:00,3910312467.91
2017-03-07 09:00:00,7720510932.89
2017-03-08 09:00:00,14831339504.96
2017-03-09 09:00:00,7419471847.91
2017-03-10 09:00:00,12500280390.94
2017-03-11 09:00:00,5469169480.54
2017-03-12 09:00:00,3777026014.15
2017-03-13 09:00:00,5053144286.92
2017-03-14 09:00:00,3718458096.16
2017-03-15 09:00:00,3640215271.18
2017-03-16 09:00:00,8379322260.58
2017-03-17 09:00:00,10966138065.5
2017-03-18 09:00:00,11028527010.88
2017-03-19 09:00:00,7894062542.62
2017-03-20 09:00:00,4662569435.82
2017-03-21 09:00:00,6188652303.61
2017-03-22 09:00:00,8258015496.96
2017-03-23 09:00:00,5939447053.11
2017-03-24 09:00:00,7350253535.71
2017-03-25 09:00:00,7576031684.46
2017-03-26 09:00:00,6259784079.23
2017-03-27 09:00:00,5680867383.02
2017-03-28 09:00:00,5498821950.31
2017-03-29 09:00:00,5353529765.81
2017-03-30 09:00:00,3493474170.49
2017-03-31 09:00:00,4612236248.18
2017-04-01 09:00:00,3370311645.76
2017-04-02 09:00:00,2882160689.62
2017-04-03 09:00:00,5088999778.58
2017-04-04 09:00:00,4157665803.59
2017-04-05 09:00:00,3398823843.85
2017-04-06 09:00:00,4509764131.3
2017-04-07 09:00:00,3234523587.6
2017-04-08 09:00:00,2219338640.6
2017-04-09 09:00:00,2670108846.36
2017-04-10 09:00:00,2069244960.26
2017-04-11 09:00:00,2503258870.17
2017-04-12 09:00:00,2805419449.37
2017-04-13 09:00:00,5060330893.43
2017-04-14 09:00:00,2901183514.38
2017-04-15 09:00:00,2058115751.06
2017-04-16 09:00:00,1618016007.96
2017-04-17 09:00:00,2501775535.74
2017-04-18 09:00:00,2227364793.78
2017-04-19 09:00:00,1990563497.44
2017-04-20 09:00:00,2458335702.94
2017-04-21 09:00:00,2232459292.04
2017-04-22 09:00:00,2158846547.25
2017-04-23 09:00:00,1883296466.5
2017-04-24 09:00:00,1974328121.75
2017-04-25 09:00:00,2463479793.27
2017-04-26 09:00:00,3583598990.94
2017-04-27 09:00:00,3303781826.31
2017-04-28 09:00:00,4729978710.78
2017-04-29 09:00:00,1785478573.58
2017-04-30 09:00:00,1785861846.13
2017-05-01 09:00:00,7622642219.66
2017-05-02 09:00:00,6680816016.92
2017-05-03 09:00:00,4527516247.91
2017-05-04 09:00:00,8870269814.3
2017-05-05 09:00:00,6946777854.38
2017-05-06 09:00:00,2734866660.16
2017-05-07 09:00:00,3575417705.26
2017-05-08 09:00:00,9516003829.71
2017-05-09 09:00:00,10339706001.0
2017-05-10 09:00:00,7403745201.33
2017-05-11 09:00:00,5806349702.25
2017-05-12 09:00:00,7027690396.13
2017-05-13 09:00:00,8548996694.61
2017-05-14 09:00:00,3734307418.47
2017-05-15 09:00:00,6136003032.56
2017-05-16 09:00:00,5131285094.11
2017-05-17 09:00:00,8842959079.49
2017-05-18 09:00:00,6536159675.22
2017-05-19 09:00:00,8211254292.85
2017-05-20 09:00:00,10284226365.57
2017-05-21 09:00:00,7131876581.15
2017-05-22 09:00:00,11993856870.99
2017-05-23 09:00:00,10135785520.46
2017-05-24 09:00:00,10449529953.16
2017-05-25 09:00:00,21594132234.34
2017-05-26 09:00:00,18616676646.39
2017-05-27 09:00:00,15289494783.93
2017-05-28 09:00:00,10748853379.96
2017-05-29 09:00:00,6849234841.29
2017-05-30 09:00:00,7786091233.95
2017-05-31 09:00:00,7097437808.0
2017-06-01 09:00:00,7069406931.47
2017-06-02 09:00:00,6062192706.89
2017-06-03 09:00:00,5369571056.99
2017-06-04 09:00:00,4534376921.89
2017-06-05 09:00:00,6984604664.89
2017-06-06 09:00:00,12871464845.21
2017-06-07 09:00:00,12795414521.26
2017-06-08 09:00:00,10700775072.0
2017-06-09 09:00:00,7820321947.79
2017-06-10 09:00:00,7544243102.21
2017-06-11 09:00:00,8319947843.16
2017-06-12 09:00:00,21406173525.87
2017-06-13 09:00:00,11459055995.04
2017-06-14 09:00:00,17565362669.67
2017-06-15 09:00:00,23865192114.64
2017-06-16 09:00:00,13996754932.96
2017-06-17 09:00:00,10829744508.54
2017-06-18 09:00:00,10319321235.89
2017-06-19 09:00:00,7851800948.67
2017-06-20 09:00:00,7725225117.8
2017-06-21 09:00:00,10523458019.81
2017-06-22 09:00:00,5893187781.45
2017-06-23 09:00:00,5393191935.42
2017-06-24 09:00:00,6196772815.73
2017-06-25 09:00:00,7077005840.56
2017-06-26 09:00:00,13799098209.01
2017-06-27 09:00:00,13112001920.26
2017-06-28 09:00:00,9019370353.9
2017-06-29 09:00:00,7576257869.53
2017-06-30 09:00:00,7286379859.31
2017-07-01 09:00:00,5006593844.24
2017-07-02 09:00:00,8157743878.47
2017-07-03 09:00:00,7812766457.55
2017-07-04 09:00:00,9038018629.24
2017-07-05 09:00:00,6955358525.22
2017-07-06 09:00:00,4922447042.63
2017-07-07 09:00:00,6772171027.05
2017-07-08 09:00:00,4832639002.24
2017-07-09 09:00:00,4080975663.13
2017-07-10 09:00:00,12210826410.75
2017-07-11 09:00:00,11522630145.85
2017-07-12 09:00:00,10454504664.17
2017-07-13 09:00:00,8163879536.47
2017-07-14 09:00:00,10490697681.44
2017-07-15 09:00:00,21578679444.04
2017-07-16 09:00:00,15382496811.7
2017-07-17 09:00:00,18304750214.48
2017-07-18 09:00:00,19435668115.93
2017-07-19 09:00:00,17828450196.26
2017-07-20 09:00:00,27151100570.56
2017-07-21 09:00:00,25228151169.02
2017-07-22 09:00:00,19016751240.29
2017-07-23 09:00:00,16064223847.05
2017-07-24 09:00:00,9133727643.71
2017-07-25 09:00:00,19471170330.55
2017-07-26 09:00:00,14145409630.9
2017-07-27 09:00:00,10618433638.44
2017-07-28 09:00:00,14102102237.89
2017-07-29 09:00:00,8296194225.5
2017-07-30 09:00:00,8714646531.01
2017-07-31 09:00:00,13566156370.67
2017-08-01 09:00:00,20856175168.03
2017-08-02 09:00:00,8805492732.6
2017-08-03 09:00:00,6513469476.34
2017-08-04 09:00:00,8862689390.38
2017-08-05 09:00:00,28429537291.24
2017-08-06 09:00:00,18472222492.18
2017-08-07 09:00:00,17271323689.68
2017-08-08 09:00:00,24676356662.6
2017-08-09 09:00:00,19666385267.95
2017-08-10 09:00:00,11046747143.46
2017-08-11 09:00:00,13698121102.21
2017-08-12 09:00:00,27738151069.72
2017-08-13 09:00:00,41928279780.32
2017-08-14 09:00:00,29497209054.33
2017-08-15 09:00:00,49747578710.41
2017-08-16 09:00:00,32702774603.55
2017-08-17 09:00:00,29783400894.91
2017-08-18 09:00:00,27034533320.87
2017-08-19 09:00:00,24620475890.28
2017-08-20 09:00:00,14609732118.17
2017-08-21 09:00:00,14034430138.24
2017-08-22 09:00:00,33917034727.62
2017-08-23 09:00:00,21009236727.34
2017-08-24 09:00:00,17517275521.58
2017-08-25 09:00:00,19046439173.07
2017-08-26 09:00:00,12758533843.06
2017-08-27 09:00:00,9712124541.03
2017-08-28 09:00:00,17395257834.71
2017-08-29 09:00:00,19055463383.68
2017-08-30 09:00:00,21433963142.64
2017-08-31 09:00:00,20027060470.94
2017-09-01 09:00:00,24150921496.37
2017-09-02 09:00:00,47687701471.38
2017-09-03 09:00:00,36257323489.77
2017-09-04 09:00:00,43598805930.17
2017-09-05 09:00:00,49641631927.23
2017-09-06 09:00:00,29756265839.25
2017-09-07 09:00:00,17550961381.62
2017-09-08 09:00:00,33627171013.1
2017-09-09 09:00:00,25454742900.65
2017-09-10 09:00:00,30447982707.38
2017-09-11 09:00:00,21527284146.68
2017-09-12 09:00:00,24233502753.5
2017-09-13 09:00:00,37056825490.44
2017-09-14 09:00:00,40828914325.84
2017-09-15 09:00:00,59111066939.05
2017-09-16 09:00:00,36793598448.22
2017-09-17 09:00:00,25226085333.06
2017-09-18 09:00:00,32602752314.23
2017-09-19 09:00:00,27604235495.55
2017-09-20 09:00:00,20701696956.27
2017-09-21 09:00:00,23028993983.41
2017-09-22 09:00:00,20464144324.56
2017-09-23 09:00:00,19829094712.18
2017-09-24 09:00:00,15565519567.43
2017-09-25 09:00:00,20451980650.57
2017-09-26 09:00:00,14940945180.09
2017-09-27 09:00:00,23398782454.18
2017-09-28 09:00:00,24719450848.14
2017-09-29 09:00:00,22393375250.21
2017-09-30 09:00:00,25159614102.28
2017-10-01 09:00:00,23000446679.89
2017-10-02 09:00:00,23586514492.79
2017-10-03 09:00:00,23667312836.47
2017-10-04 09:00:00,18633662402.11
2017-10-05 09:00:00,23697943771.8
2017-10-06 09:00:00,21541122076.42
2017-10-07 09:00:00,17453758767.6
2017-10-08 09:00:00,24941015848.43
2017-10-09 09:00:00,30926050078.33
2017-10-10 09:00:00,36517725869.59
2017-10-11 09:00:00,27449503950.26
2017-10-12 09:00:00,51293392399.59
2017-10-13 09:00:00,65576350759.4
2017-10-14 09:00:00,37662480027.45
2017-10-15 09:00:00,45001307157.29
2017-10-16 09:00:00,34080703353.59
2017-10-17 09:00:00,30560107369.72
2017-10-18 09:00:00,57664311866.35
2017-10-19 09:00:00,41912643252.32
2017-10-20 09:00:00,49482465230.68
2017-10-21 09:00:00,50424878016.43
2017-10-22 09:00:00,56362698015.24
2017-10-23 09:00:00,68258549816.52
2017-10-24 09:00:00,71150746783.11
2017-10-25 09:00:00,54549321788.51
2017-10-26 09:00:00,53876100615.51
2017-10-27 09:00:00,47712611723.52
2017-10-28 09:00:00,35692712857.15
2017-10-29 09:00:00,44281534910.06
2017-10-30 09:00:00,42584801479.48
2017-10-31 09:00:00,47283002866.04
2017-11-01 09:00:00,58448575264.38
2017-11-02 09:00:00,92426059107.73
2017-11-03 09:00:00,81963658305.37
2017-11-04 09:00:00,65973043042.08
2017-11-05 09:00:00,61925031095.0
2017-11-06 09:00:00,74533163785.51
2017-11-07 09:00:00,62455199770.57
2017-11-08 09:00:00,80374495234.27
2017-11-09 09:00:00,65927175430.48
2017-11-10 09:00:00,90487780774.25
2017-11-11 09:00:00,81299431581.08
2017-11-12 09:00:00,94076139137.06
2017-11-13 09:00:00,91164562155.62
2017-11-14 09:00:00,55304765402.37
2017-11-15 09:00:00,60733194378.36
2017-11-16 09:00:00,73027084005.0
2017-11-17 09:00:00,75979532425.34
2017-11-18 09:00:00,61609136507.89
2017-11-19 09:00:00,40224250595.35
2017-11-20 09:00:00,41527912649.03
2017-11-21 09:00:00,65906692745.35
2017-11-22 09:00:00,40840326145.04
2017-11-23 09:00:00,42465166838.06
2017-11-24 09:00:00,49682418542.81
2017-11-25 09:00:00,52703970932.49
2017-11-26 09:00:00,76249931316.58
2017-11-27 09:00:00,72072641017.74
2017-11-28 09:00:00,74575252946.7
2017-11-29 09:00:00,140196276238.08
2017-11-30 09:00:00,111728697589.15
2017-12-01 09:00:00,85121752746.14
2017-12-02 09:00:00,63667299664.68
2017-12-03 09:00:00,72460635556.96
2017-12-04 09:00:00,62686262136.47
2017-12-05 09:00:00,53593630303.36
2017-12-06 09:00:00,89328546251.81
2017-12-07 09:00:00,155818401539.56
2017-12-08 09:00:00,156898047721.57
2017-12-09 09:00:00,107158450535.6
2017-12-10 09:00:00,148964806134.28
2017-12-11 09:00:00,133004594942.77
2017-12-12 09:00:00,100863225238.33
2017-12-13 09:00:00,92924267761.44
2017-12-14 09:00:00,66451800789.58
2017-12-15 09:00:00,97143424005.33
2017-12-16 09:00:00,93616474327.38
2017-12-17 09:00:00,105271010160.87
2017-12-18 09:00:00,72678929869.55
2017-12-19 09:00:00,56292492767.98
2017-12-20 09:00:00,62039947476.78
2017-12-21 09:00:00,48054531601.08
2017-12-22 09:00:00,97187763856.81
2017-12-23 09:00:00,60268047888.09
2017-12-24 09:00:00,48973553705.74
2017-12-25 09:00:00,32786441735.35
2017-12-26 09:00:00,47990788927.85
2017-12-27 09:00:00,54788134369.03
2017-12-28 09:00:00,53312469223.74
2017-12-29 09:00:00,38119180023.88
2017-12-30 09:00:00,42590820115.96
2017-12-31 09:00:00,45472768399.66
2018-01-01 09:00:00,26525491209.54
2018-01-02 09:00:00,27666088334.21
2018-01-03 09:00:00,26100909655.41
2018-01-04 09:00:00,32870110985.03
2018-01-05 09:00:00,57044525812.8
2018-01-06 09:00:00,27779810068.22
2018-01-07 09:00:00,19602398210.63
2018-01-08 09:00:00,31965978036.16
2018-01-09 09:00:00,32436063856.45
2018-01-10 09:00:00,35591704705.07
2018-01-11 09:00:00,37477801595.91
2018-01-12 09:00:00,36019285360.45
2018-01-13 09:00:00,22788863485.67
2018-01-14 09:00:00,22078411588.6
2018-01-15 09:00:00,21339716336.36
2018-01-16 09:00:00,63979200780.78
2018-01-17 09:00:00,76226422073.22
2018-01-18 09:00:00,58709354983.59
2018-01-19 09:00:00,39716718722.56
2018-01-20 09:00:00,39868764596.82
2018-01-21 09:00:00,35232592981.57
2018-01-22 09:00:00,44032732364.55
2018-01-23 09:00:00,39758873004.94
2018-01-24 09:00:00,40933998308.73
2018-01-25 09:00:00,34210472401.36
2018-01-26 09:00:00,39006453797.95
2018-01-27 09:00:00,32759211109.72
2018-01-28 09:00:00,26635878408.51
2018-01-29 09:00:00,28513517382.51
2018-01-30 09:00:00,35206495415.87
2018-01-31 09:00:00,32242789363.24
2018-02-01 09:00:00,43652685837.25
2018-02-02 09:00:00,59132066207.47
2018-02-03 09:00:00,44797689265.67
2018-02-04 09:00:00,40914343470.73
2018-02-05 09:00:00,50280364572.09
2018-02-06 09:00:00,60422536866.41
2018-02-07 09:00:00,55465285141.6
2018-02-08 09:00:00,50806817362.45
2018-02-09 09:00:00,41280025381.43
2018-02-10 09:00:00,46707531814.63
2018-02-11 09:00:00,43588612606.05
2018-02-12 09:00:00,39364059637.54
2018-02-13 09:00:00,39491038846.07
2018-02-14 09:00:00,38344675684.05
2018-02-15 09:00:00,52235516592.82
2018-02-16 09:00:00,44613606837.02
2018-02-17 09:00:00,48615529453.99
2018-02-18 09:00:00,66594591960.39
2018-02-19 09:00:00,47025488435.33
2018-02-20 09:00:00,57153204052.95
2018-02-21 09:00:00,61208606680.2
2018-02-22 09:00:00,55066996746.12
2018-02-23 09:00:00,48908792630.1
2018-02-24 09:00:00,44808273715.48
2018-02-25 09:00:00,42661683514.81
2018-02-26 09:00:00,46709609062.84
2018-02-27 09:00:00,43714316389.23
2018-02-28 09:00:00,44009784043.96
2018-03-01 09:00:00,37492591745.78
2018-03-02 09:00:00,38628827951.04
2018-03-03 09:00:00,38156886600.25
2018-03-04 09:00:00,34682512046.65
2018-03-05 09:00:00,34019321397.41
2018-03-06 09:00:00,47885727442.59
2018-03-07 09:00:00,51916081061.48
2018-03-08 09:00:00,50860497665.24
2018-03-09 09:00:00,54513684910.57
2018-03-10 09:00:00,40648278741.04
2018-03-11 09:00:00,46781031339.49
2018-03-12 09:00:00,49517052985.97
2018-03-13 09:00:00,46160301713.55
2018-03-14 09:00:00,44155992201.13
2018-03-15 09:00:00,45578677031.74
2018-03-16 09:00:00,37274588070.35
2018-03-17 09:00:00,30165131550.36
2018-03-18 09:00:00,40448295899.83
2018-03-19 09:00:00,42779537221.79
2018-03-20 09:00:00,38064339977.23
2018-03-21 09:00:00,36831528883.07
2018-03-22 09:00:00,33898400486.7
2018-03-23 09:00:00,37150558489.44
2018-03-24 09:00:00,33088975183.09
2018-03-25 09:00:00,27993672922.69
2018-03-26 09:00:00,30678488580.89
2018-03-27 09:00:00,31771979303.84
2018-03-28 09:00:00,24653237093.02
2018-03-29 09:00:00,36338804066.79
2018-03-30 09:00:00,39994193084.0
2018-03-31 09:00:00,29095444771.52
2018-04-01 09:00:00,27701342567.09
2018-04-02 09:00:00,25630945756.34
2018-04-03 09:00:00,32499595648.18
2018-04-04 09:00:00,29529801941.24
2018-04-05 09:00:00,28789363748.25
2018-04-06 09:00:00,24133805361.25
2018-04-07 09:00:00,20727750806.56
2018-04-08 09:00:00,17415554833.28
2018-04-09 09:00:00,26459285581.14
2018-04-10 09:00:00,18121696761.33
2018-04-11 09:00:00,14526402878.37
2018-04-12 09:00:00,39420611475.68
2018-04-13 09:00:00,45607206484.64
2018-04-14 09:00:00,30182605738.83
2018-04-15 09:00:00,27966061264.58
2018-04-16 09:00:00,35141629252.99
2018-04-17 09:00:00,29952321808.6
2018-04-18 09:00:00,25926895533.6
2018-04-19 09:00:00,26174253830.41
2018-04-20 09:00:00,35164121478.99
2018-04-21 09:00:00,39938665020.25
2018-04-22 09:00:00,31210688175.99
2018-04-23 09:00:00,28221747840.44
2018-04-24 09:00:00,51304705163.6
2018-04-25 09:00:00,63832459126.13
2018-04-26 09:00:00,45405412870.29
2018-04-27 09:00:00,35297568352.75
2018-04-28 09:00:00,35242607291.11
2018-04-29 09:00:00,32458246257.83
2018-04-30 09:00:00,26733599067.83
2018-05-01 09:00:00,31665780901.42
2018-05-02 09:00:00,24319921664.61
2018-05-03 09:00:00,32518562910.89
2018-05-04 09:00:00,27115878976.75
2018-05-05 09:00:00,26584115357.61
2018-05-06 09:00:00,32021525171.26
2018-05-07 09:00:00,33797394832.82
2018-05-08 09:00:00,31486381273.81
2018-05-09 09:00:00,27682597582.39
2018-05-10 09:00:00,29937359464.52
2018-05-11 09:00:00,36283775981.68
2018-05-12 09:00:00,33265314261.43
2018-05-13 09:00:00,27349601155.23
2018-05-14 09:00:00,35138564630.39
2018-05-15 09:00:00,29939849527.88
2018-05-16 09:00:00,30188120952.25
2018-05-17 09:00:00,24903650903.59
2018-05-18 09:00:00,24533807493.99
2018-05-19 09:00:00,21441756423.17
2018-05-20 09:00:00,19960523289.66
2018-05-21 09:00:00,21252582275.09
2018-05-22 09:00:00,22691018512.16
2018-05-23 09:00:00,32507633309.04
2018-05-24 09:00:00,29602135851.11
2018-05-25 09:00:00,24435187661.77
2018-05-26 09:00:00,15603164666.6
2018-05-27 09:00:00,14345406862.0
2018-05-28 09:00:00,20243234500.62
2018-05-29 09:00:00,23420636330.48
2018-05-30 09:00:00,21096153342.51
2018-05-31 09:00:00,18779109538.68
2018-06-01 09:00:00,16986328499.53
2018-06-02 09:00:00,19705112035.07
2018-06-03 09:00:00,13689725648.22
2018-06-04 09:00:00,18155942986.68
2018-06-05 09:00:00,18206328737.38
2018-06-06 09:00:00,15730276807.93
2018-06-07 09:00:00,14795756888.2
2018-06-08 09:00:00,14725212581.66
2018-06-09 09:00:00,10375013712.08
2018-06-10 09:00:00,26963914641.18
2018-06-11 09:00:00,23615079574.13
2018-06-12 09:00:00,22064522568.35
2018-06-13 09:00:00,28419087631.32
2018-06-14 09:00:00,26738593742.78
2018-06-15 09:00:00,19252299578.93
2018-06-16 09:00:00,13436350145.43
2018-06-17 09:00:00,10471921216.41
2018-06-18 09:00:00,18182627915.95
2018-06-19 09:00:00,14019362825.32
2018-06-20 09:00:00,15256670777.83
2018-06-21 09:00:00,15652066799.42
2018-06-22 09:00:00,31267149620.25
2018-06-23 09:00:00,15592631067.83
2018-06-24 09:00:00,22093568038.91
2018-06-25 09:00:00,18686138794.49
2018-06-26 09:00:00,13251094338.65
2018-06-27 09:00:00,13265722334.97
2018-06-28 09:00:00,13797853655.51
2018-06-29 09:00:00,17536672342.97
2018-06-30 09:00:00,18117680373.94
2018-07-01 09:00:00,10809769701.03
2018-07-02 09:00:00,16261789939.51
2018-07-03 09:00:00,15393118179.34
2018-07-04 09:00:00,18369985257.26
2018-07-05 09:00:00,18163158570.68
2018-07-06 09:00:00,13368467968.87
2018-07-07 09:00:00,11543306357.79
2018-07-08 09:00:00,10981705862.54
2018-07-09 09:00:00,11103485971.35
2018-07-10 09:00:00,16940852926.32
2018-07-11 09:00:00,12273072965.3
2018-07-12 09:00:00,12285587713.99
2018-07-13 09:00:00,10835342392.65
2018-07-14 09:00:00,7748869753.33
2018-07-15 09:00:00,8377543639.44
2018-07-16 09:00:00,21165947252.22
2018-07-17 09:00:00,28595199700.75
2018-07-18 09:00:00,31770162208.3
2018-07-19 09:00:00,23725685933.09
2018-07-20 09:00:00,27345087806.8
2018-07-21 09:00:00,17902892709.56
2018-07-22 09:00:00,20530034575.32
2018-07-23 09:00:00,37229941263.18
2018-07-24 09:00:00,49585880727.83
2018-07-25 09:00:00,40781570453.66
2018-07-26 09:00:00,31880151689.8
2018-07-27 09:00:00,36615596175.97
2018-07-28 09:00:00,21826783420.75
2018-07-29 09:00:00,20540523099.26
2018-07-30 09:00:00,34587867047.39
2018-07-31 09:00:00,41817146475.2
2018-08-01 09:00:00,34783345131.43
2018-08-02 09:00:00,27552208489.44
2018-08-03 09:00:00,32108270521.44
2018-08-04 09:00:00,30487205402.22
2018-08-05 09:00:00,26632131897.76
2018-08-06 09:00:00,29490069459.41
2018-08-07 09:00:00,29660947137.15
2018-08-08 09:00:00,41573893965.76
2018-08-09 09:00:00,31531454516.86
2018-08-10 09:00:00,34111462139.15
2018-08-11 09:00:00,23685532842.86
2018-08-12 09:00:00,22767310322.55
2018-08-13 09:00:00,26700953575.21
2018-08-14 09:00:00,34609582520.52
2018-08-15 09:00:00,42207295421.03
2018-08-16 09:00:00,30029323441.01
2018-08-17 09:00:00,27930067087.8
2018-08-18 09:00:00,22638889743.74
2018-08-19 09:00:00,17721746597.55
2018-08-20 09:00:00,22259118136.27
2018-08-21 09:00:00,19715812269.28
2018-08-22 09:00:00,29910175928.59
2018-08-23 09:00:00,16906489010.21
2018-08-24 09:00:00,18709184627.04
2018-08-25 09:00:00,17514598557.48
2018-08-26 09:00:00,15804441104.02
2018-08-27 09:00:00,16750922048.77
2018-08-28 09:00:00,26045262019.58
2018-08-29 09:00:00,18659856566.84
2018-08-30 09:00:00,26188825064.84
2018-08-31 09:00:00,26180268179.48
2018-09-01 09:00:00,19886120245.57
2018-09-02 09:00:00,26886705720.96
2018-09-03 09:00:00,22554641192.3
2018-09-04 09:00:00,14894120798.56
2018-09-05 09:00:00,30170953641.55
2018-09-06 09:00:00,32451395285.4
2018-09-07 09:00:00,20159314486.25
2018-09-08 09:00:00,17278238895.88
2018-09-09 09:00:00,16059285957.98
2018-09-10 09:00:00,16580900187.11
2018-09-11 09:00:00,16366481670.26
2018-09-12 09:00:00,14542191664.99
2018-09-13 09:00:00,20607685763.67
2018-09-14 09:00:00,20176321676.24
2018-09-15 09:00:00,13463652567.55
2018-09-16 09:00:00,11005377464.8
2018-09-17 09:00:00,24405858727.01
2018-09-18 09:00:00,17025817705.35
2018-09-19 09:00:00,21107259749.66
2018-09-20 09:00:00,16603662334.13
2018-09-21 09:00:00,27573301638.84
2018-09-22 09:00:00,17885392763.18
2018-09-23 09:00:00,10847860455.88
2018-09-24 09:00:00,13216900278.72
2018-09-25 09:00:00,21572997172.46
2018-09-26 09:00:00,17881487184.83
2018-09-27 09:00:00,19582511087.26
2018-09-28 09:00:00,24590841993.41
2018-09-29 09:00:00,17104661042.07
2018-09-30 09:00:00,13093749200.13
2018-10-01 09:00:00,15861940482.93
2018-10-02 09:00:00,13707705451.55
2018-10-03 09:00:00,14477817139.09
2018-10-04 09:00:00,15492650419.64
2018-10-05 09:00:00,11067427424.6
2018-10-06 09:00:00,6791676769.69
2018-10-07 09:00:00,6549403451.99
2018-10-08 09:00:00,10059707392.11
2018-10-09 09:00:00,9007739777.85
2018-10-10 09:00:00,15584880776.7
2018-10-11 09:00:00,26167779970.57
2018-10-12 09:00:00,12830621192.2
2018-10-13 09:00:00,5814633983.68
2018-10-14 09:00:00,8512246280.89
2018-10-15 09:00:00,31067258240.41
2018-10-16 09:00:00,14980980655.23
2018-10-17 09:00:00,10717623862.41
2018-10-18 09:00:00,10285942902.35
2018-10-19 09:00:00,8879152630.96
2018-10-20 09:00:00,6463043207.44
2018-10-21 09:00:00,7448599444.57
2018-10-22 09:00:00,7223676521.1
2018-10-23 09:00:00,8447196816.77
2018-10-24 09:00:00,8545874707.39
2018-10-25 09:00:00,7655038400.95
2018-10-26 09:00:00,9212396776.72
2018-10-27 09:00:00,3580488700.22
2018-10-28 09:00:00,4216689238.5
2018-10-29 09:00:00,13826237915.06
2018-10-30 09:00:00,8567460218.58
2018-10-31 09:00:00,9642046084.22
2018-11-01 09:00:00,7032364598.1
2018-11-02 09:00:00,7486315455.45
2018-11-03 09:00:00,4559282001.14
2018-11-04 09:00:00,8574527726.92
2018-11-05 09:00:00,8557558489.05
2018-11-06 09:00:00,10955008672.68
2018-11-07 09:00:00,14861136001.58
2018-11-08 09:00:00,12107332450.2
2018-11-09 09:00:00,13446232768.14
2018-11-10 09:00:00,7071797506.64
2018-11-11 09:00:00,8147145225.56
2018-11-12 09:00:00,11025693186.26
2018-11-13 09:00:00,11452348745.82
2018-11-14 09:00:00,29031512926.79
2018-11-15 09:00:00,30087110735.59
2018-11-16 09:00:00,17608466705.04
2018-11-17 09:00:00,8977770419.04
2018-11-18 09:00:00,8875002903.78
2018-11-19 09:00:00,35377793394.08
2018-11-20 09:00:00,39567942038.0
2018-11-21 09:00:00,28322382376.93
2018-11-22 09:00:00,18398351498.76
2018-11-23 09:00:00,19507083925.65
